-25.7314,650.1926,-200.0000,0.0204,0.8980,0.8531,0.8082
-25.7314,650.1925,-49.7075,0.0179,0.8980,0.8531,0.8082
-25.7313,650.1925,100.5850,0.0131,0.8980,0.8531,0.8082
162.1343,650.1926,-350.2926,0.0414,0.8980,0.8531,0.8082
162.1343,650.1926,-275.1463,0.0525,0.8980,0.8531,0.8082
162.1343,650.1926,-200.0000,0.0576,0.8980,0.8531,0.8082
162.1343,650.1926,-124.8537,0.0525,0.8980,0.8531,0.8082
162.1343,650.1925,-49.7075,0.0414,0.8980,0.8531,0.8082
229.7659,650.1926,-320.2341,0.0647,0.8980,0.8531,0.8082
229.7659,650.1926,-260.1170,0.0820,0.8980,0.8531,0.8082
229.7659,650.1926,-200.0000,0.0900,0.8980,0.8531,0.8082
229.7660,650.1926,-139.8830,0.0820,0.8980,0.8531,0.8082
229.7660,650.1925,-79.7660,0.0647,0.8980,0.8531,0.8082
289.8830,650.1926,-320.2341,0.0820,0.8980,0.8531,0.8082
289.8830,650.1926,-260.1170,0.1118,0.8980,0.8531,0.8082
289.8830,650.1926,-200.0000,0.1272,0.8980,0.8531,0.8082
289.8830,650.1926,-139.8830,0.1118,0.8980,0.8531,0.8082
289.8830,650.1925,-79.7660,0.0820,0.8980,0.8531,0.8082
350.0000,650.1926,-320.2341,0.0900,0.8980,0.8531,0.8082
350.0000,650.1926,-260.1170,0.1272,0.8980,0.8531,0.8082
350.0000,650.1926,-200.0000,0.1476,0.8980,0.8531,0.8082
350.0000,650.1926,-139.8830,0.1272,0.8980,0.8531,0.8082
350.0000,650.1925,-79.7660,0.0900,0.8980,0.8531,0.8082
410.1170,650.1926,-320.2341,0.0820,0.8980,0.8531,0.8082
410.1170,650.1926,-260.1170,0.1118,0.8980,0.8531,0.8082
410.1170,650.1926,-200.0000,0.1272,0.8980,0.8531,0.8082
410.1170,650.1926,-139.8830,0.1118,0.8980,0.8531,0.8082
410.1170,650.1925,-79.7660,0.0820,0.8980,0.8531,0.8082
470.2341,650.1926,-320.2341,0.0647,0.8980,0.8531,0.8082
470.2341,650.1926,-260.1170,0.0820,0.8980,0.8531,0.8082
470.2341,650.1926,-200.0000,0.0900,0.8980,0.8531,0.8082
470.2340,650.1926,-139.8830,0.0820,0.8980,0.8531,0.8082
470.2340,650.1925,-79.7660,0.0647,0.8980,0.8531,0.8082
-51.2576,-1.4721,-601.2576,0.0058,0.1765,0.0559,0.0529
64.2586,142.8947,-342.7599,0.0145,0.9765,0.1676,0.1518
92.2908,178.0198,-200.0207,0.0196,1.0000,0.9500,0.9000
92.3132,178.0408,-71.1790,0.0179,1.0000,0.9500,0.9000
72.2447,152.8551,77.6325,0.0121,0.9765,0.1676,0.1518
149.3712,-1.4721,-601.2576,0.0074,0.1765,0.0559,0.0529
149.3712,-1.4721,-400.6288,0.0100,0.1765,0.0559,0.0529
221.1865,178.0430,-200.0463,0.0277,1.0000,0.9500,0.9000
221.1950,178.0536,-71.1839,0.0243,1.0000,0.9500,0.9000
149.3711,-1.4722,201.2578,0.0074,0.1765,0.0559,0.0529
350.0000,-1.4721,-601.2576,0.0081,0.1765,0.0559,0.0529
350.0384,107.8491,-356.7768,0.0187,0.9765,0.1676,0.1518
350.0392,178.0416,-200.0296,0.0321,1.0000,0.9500,0.9000
350.0349,178.0443,-71.1551,0.0277,1.0000,0.9500,0.9000
349.9660,146.4749,82.8999,0.0163,0.2863,0.1416,0.1165
550.6288,-1.4721,-601.2576,0.0074,0.1765,0.0559,0.0529
494.1504,139.5336,-344.1036,0.0194,0.9765,0.1676,0.1518
478.8829,178.0304,-200.0073,0.0277,1.0000,0.9500,0.9000
478.8714,178.0193,-71.1274,0.0243,1.0000,0.9500,0.9000
491.0326,147.5448,81.8882,0.0149,0.9765,0.1676,0.1518
751.2576,-1.4721,-601.2576,0.0058,0.1765,0.0559,0.0529
671.7830,97.7740,-360.8817,0.0114,0.9765,0.1676,0.1518
606.6478,179.2513,-200.0631,0.0197,1.0000,0.9500,0.9000
606.6644,179.2735,-71.6849,0.0180,1.0000,0.9500,0.9000
618.8709,163.8434,68.8606,0.0129,0.9765,0.1676,0.1518
-151.5722,-1.4722,426.9653,0.0037,0.1765,0.0559,0.0529
-300.0839,174.9580,612.5049,0.0028,0.7373,0.3800,0.1412
-284.0846,500.0051,592.6307,0.0032,0.4471,0.4247,0.4024
49.4150,650.1925,175.7312,0.0131,0.8980,0.8531,0.8082
199.7075,650.1925,-12.1343,0.0414,0.8980,0.8531,0.8082
99.2139,-1.4722,426.9653,0.0047,0.1765,0.0559,0.0529
34.0812,184.0933,589.6546,0.0040,0.6863,0.4061,0.1518
33.3664,500.0000,591.4840,0.0046,0.5176,0.4247,0.3035
199.7075,650.1925,175.7312,0.0179,0.8980,0.8531,0.8082
274.8537,650.1925,-12.1343,0.0525,0.8980,0.8531,0.8082
350.0000,-1.4722,426.9653,0.0052,0.1765,0.0559,0.0529
350.0068,184.0900,589.6535,0.0046,0.6863,0.4061,0.1518
350.0000,500.0000,591.4840,0.0053,0.1176,0.2459,0.1341
350.0000,650.1925,175.7312,0.0204,0.8980,0.8531,0.8082
350.0000,650.1925,-12.1343,0.0576,0.8980,0.8531,0.8082
600.7861,-1.4722,426.9653,0.0047,0.1765,0.0559,0.0529
665.9318,184.0871,589.6584,0.0040,0.6863,0.4061,0.1518
666.6336,500.0000,591.4840,0.0046,0.1176,0.2459,0.1341
500.2925,650.1925,175.7312,0.0179,0.8980,0.8531,0.8082
425.1463,650.1925,-12.1343,0.0525,0.8980,0.8531,0.8082
851.5722,-1.4722,426.9653,0.0037,0.1765,0.0559,0.0529
981.8034,184.0908,589.6532,0.0030,0.6863,0.4061,0.1518
986.1969,500.0000,595.1462,0.0032,0.6392,0.5700,0.5471
650.5850,650.1925,175.7312,0.0131,0.8980,0.8531,0.8082
